,subject,predicate,object
28342,15769703,hasCreditCard,False
28343,15769703,IsActiveMember,False
28344,15769703,hasChurned,True
28345,15769703,TenureOf,8
28346,15769703,hasEstimatedSalaryOf,97623.42
28347,15679770,hasCreditScoreOf,611
28348,15679770,hasGender,Female
28349,15679770,isAge,61
28350,15679770,inCountry,France
28351,15679770,hasBalance,131583.59
28352,15679770,hasNumberOfProducts,4
28353,15679770,hasCreditCard,False
28354,15679770,IsActiveMember,True
28355,15679770,hasChurned,True
28356,15679770,TenureOf,3
28357,15679770,hasEstimatedSalaryOf,66238.23
28358,15791102,hasCreditScoreOf,549
28359,15791102,hasGender,Male
28360,15791102,isAge,41
28361,15791102,inCountry,Germany
28362,15791102,hasBalance,95020.8
28363,15791102,hasNumberOfProducts,3
28364,15791102,hasCreditCard,True
28365,15791102,IsActiveMember,True
28366,15791102,hasChurned,True
28367,15791102,TenureOf,9
28368,15791102,hasEstimatedSalaryOf,131710.59
28369,15755178,hasCreditScoreOf,660
28370,15755178,hasGender,Male
28371,15755178,isAge,50
28372,15755178,inCountry,France
28373,15755178,hasBalance,0.0
28374,15755178,hasNumberOfProducts,3
28375,15755178,hasCreditCard,True
28376,15755178,IsActiveMember,True
28377,15755178,hasChurned,True
28378,15755178,TenureOf,1
28379,15755178,hasEstimatedSalaryOf,191849.15
28380,15617197,hasCreditScoreOf,524
28381,15617197,hasGender,Male
28382,15617197,isAge,50
28383,15617197,inCountry,France
28384,15617197,hasBalance,0.0
28385,15617197,hasNumberOfProducts,2
28386,15617197,hasCreditCard,True
28387,15617197,IsActiveMember,True
28388,15617197,hasChurned,True
28389,15617197,TenureOf,4
28390,15617197,hasEstimatedSalaryOf,31840.59
28391,15631240,hasCreditScoreOf,645
28392,15631240,hasGender,Female
28393,15631240,isAge,36
28394,15631240,inCountry,France
28395,15631240,hasBalance,0.0
28396,15631240,hasNumberOfProducts,2
28397,15631240,hasCreditCard,True
28398,15631240,IsActiveMember,True
28399,15631240,hasChurned,True
28400,15631240,TenureOf,8
28401,15631240,hasEstimatedSalaryOf,12096.61
28402,15732270,hasCreditScoreOf,727
28403,15732270,hasGender,Male
28404,15732270,isAge,71
28405,15732270,inCountry,Spain
28406,15732270,hasBalance,0.0
28407,15732270,hasNumberOfProducts,1
28408,15732270,hasCreditCard,True
28409,15732270,IsActiveMember,True
28410,15732270,hasChurned,True
28411,15732270,TenureOf,8
28412,15732270,hasEstimatedSalaryOf,198446.91
28413,15711834,hasCreditScoreOf,650
28414,15711834,hasGender,Female
28415,15711834,isAge,30
28416,15711834,inCountry,Spain
28417,15711834,hasBalance,0.0
28418,15711834,hasNumberOfProducts,1
28419,15711834,hasCreditCard,False
28420,15711834,IsActiveMember,False
28421,15711834,hasChurned,True
28422,15711834,TenureOf,6
28423,15711834,hasEstimatedSalaryOf,67997.13
28424,15672144,hasCreditScoreOf,667
28425,15672144,hasGender,Female
28426,15672144,isAge,38
28427,15672144,inCountry,France
28428,15672144,hasBalance,144432.04
28429,15672144,hasNumberOfProducts,1
28430,15672144,hasCreditCard,True
28431,15672144,IsActiveMember,True
28432,15672144,hasChurned,True
28433,15672144,TenureOf,6
28434,15672144,hasEstimatedSalaryOf,73963.17
28435,15775905,hasCreditScoreOf,612
28436,15775905,hasGender,Female
28437,15775905,isAge,47
28438,15775905,inCountry,Germany
28439,15775905,hasBalance,130024.87
28440,15775905,hasNumberOfProducts,1
28441,15775905,hasCreditCard,True
28442,15775905,IsActiveMember,True
28443,15775905,hasChurned,True
28444,15775905,TenureOf,6
28445,15775905,hasEstimatedSalaryOf,45750.21
28446,15688691,hasCreditScoreOf,665
28447,15688691,hasGender,Female
28448,15688691,isAge,51
28449,15688691,inCountry,Germany
28450,15688691,hasBalance,110610.41
28451,15688691,hasNumberOfProducts,2
28452,15688691,hasCreditCard,False
28453,15688691,IsActiveMember,True
28454,15688691,hasChurned,True
28455,15688691,TenureOf,9
28456,15688691,hasEstimatedSalaryOf,1112.76
28457,15592736,hasCreditScoreOf,551
28458,15592736,hasGender,Male
28459,15592736,isAge,54
28460,15592736,inCountry,Germany
28461,15592736,hasBalance,102994.04
28462,15592736,hasNumberOfProducts,1
28463,15592736,hasCreditCard,True
28464,15592736,IsActiveMember,False
28465,15592736,hasChurned,True
28466,15592736,TenureOf,5
28467,15592736,hasEstimatedSalaryOf,176680.16
28468,15597896,hasCreditScoreOf,365
28469,15597896,hasGender,Male
28470,15597896,isAge,30
28471,15597896,inCountry,Germany
28472,15597896,hasBalance,127760.07
28473,15597896,hasNumberOfProducts,1
28474,15597896,hasCreditCard,True
28475,15597896,IsActiveMember,False
28476,15597896,hasChurned,True
28477,15597896,TenureOf,0
28478,15597896,hasEstimatedSalaryOf,81537.85
28479,15731790,hasCreditScoreOf,697
28480,15731790,hasGender,Female
28481,15731790,isAge,38
28482,15731790,inCountry,Germany
28483,15731790,hasBalance,132591.36
28484,15731790,hasNumberOfProducts,1
28485,15731790,hasCreditCard,True
28486,15731790,IsActiveMember,True
28487,15731790,hasChurned,True
28488,15731790,TenureOf,6
28489,15731790,hasEstimatedSalaryOf,7387.8
28490,15787318,hasCreditScoreOf,537
28491,15787318,hasGender,Female
28492,15787318,isAge,47
28493,15787318,inCountry,Germany
28494,15787318,hasBalance,103163.35
28495,15787318,hasNumberOfProducts,1
28496,15787318,hasCreditCard,True
28497,15787318,IsActiveMember,False
28498,15787318,hasChurned,True
28499,15787318,TenureOf,6
28500,15787318,hasEstimatedSalaryOf,16259.64
28501,15744582,hasCreditScoreOf,680
28502,15744582,hasGender,Female
28503,15744582,isAge,24
28504,15744582,inCountry,France
28505,15744582,hasBalance,0.0
28506,15744582,hasNumberOfProducts,3
28507,15744582,hasCreditCard,True
28508,15744582,IsActiveMember,False
28509,15744582,hasChurned,True
28510,15744582,TenureOf,10
28511,15744582,hasEstimatedSalaryOf,154971.63
28512,15640846,hasCreditScoreOf,546
28513,15640846,hasGender,Female
28514,15640846,isAge,58
28515,15640846,inCountry,Germany
28516,15640846,hasBalance,106458.31
28517,15640846,hasNumberOfProducts,4
28518,15640846,hasCreditCard,True
28519,15640846,IsActiveMember,False
28520,15640846,hasChurned,True
28521,15640846,TenureOf,3
28522,15640846,hasEstimatedSalaryOf,128881.87
28523,15602735,hasCreditScoreOf,692
28524,15602735,hasGender,Male
28525,15602735,isAge,45
28526,15602735,inCountry,Germany
28527,15602735,hasBalance,152296.83
28528,15602735,hasNumberOfProducts,4
28529,15602735,hasCreditCard,False
28530,15602735,IsActiveMember,True
28531,15602735,hasChurned,True
28532,15602735,TenureOf,6
28533,15602735,hasEstimatedSalaryOf,108040.86
28534,15800062,hasCreditScoreOf,850
28535,15800062,hasGender,Male
28536,15800062,isAge,49
28537,15800062,inCountry,Spain
28538,15800062,hasBalance,0.0
28539,15800062,hasNumberOfProducts,1
28540,15800062,hasCreditCard,False
28541,15800062,IsActiveMember,False
28542,15800062,hasChurned,True
28543,15800062,TenureOf,8
28544,15800062,hasEstimatedSalaryOf,25867.67
28545,15775891,hasCreditScoreOf,634
28546,15775891,hasGender,Male
28547,15775891,isAge,48
28548,15775891,inCountry,Germany
28549,15775891,hasBalance,107247.69
28550,15775891,hasNumberOfProducts,1
28551,15775891,hasCreditCard,True
28552,15775891,IsActiveMember,True
28553,15775891,hasChurned,True
28554,15775891,TenureOf,2
28555,15775891,hasEstimatedSalaryOf,103712.05
28556,15711789,hasCreditScoreOf,768
28557,15711789,hasGender,Female
28558,15711789,isAge,42
28559,15711789,inCountry,Spain
28560,15711789,hasBalance,0.0
28561,15711789,hasNumberOfProducts,1
28562,15711789,hasCreditCard,False
28563,15711789,IsActiveMember,False
28564,15711789,hasChurned,True
28565,15711789,TenureOf,3
28566,15711789,hasEstimatedSalaryOf,161242.99
28567,15680278,hasCreditScoreOf,661
28568,15680278,hasGender,Female
28569,15680278,isAge,42
28570,15680278,inCountry,Spain
28571,15680278,hasBalance,75361.44
28572,15680278,hasNumberOfProducts,1
28573,15680278,hasCreditCard,True
28574,15680278,IsActiveMember,False
28575,15680278,hasChurned,True
28576,15680278,TenureOf,9
28577,15680278,hasEstimatedSalaryOf,27608.12
28578,15581036,hasCreditScoreOf,712
28579,15581036,hasGender,Female
28580,15581036,isAge,40
28581,15581036,inCountry,Germany
28582,15581036,hasBalance,109308.79
28583,15581036,hasNumberOfProducts,2
28584,15581036,hasCreditCard,True
28585,15581036,IsActiveMember,False
28586,15581036,hasChurned,True
28587,15581036,TenureOf,3
28588,15581036,hasEstimatedSalaryOf,120158.72
28589,15687162,hasCreditScoreOf,461
28590,15687162,hasGender,Male
28591,15687162,isAge,51
28592,15687162,inCountry,France
28593,15687162,hasBalance,119889.84
28594,15687162,hasNumberOfProducts,1
28595,15687162,hasCreditCard,False
28596,15687162,IsActiveMember,False
28597,15687162,hasChurned,True
28598,15687162,TenureOf,9
28599,15687162,hasEstimatedSalaryOf,56767.67
28600,15759874,hasCreditScoreOf,532
28601,15759874,hasGender,Male
28602,15759874,isAge,44
28603,15759874,inCountry,France
28604,15759874,hasBalance,148595.55
28605,15759874,hasNumberOfProducts,1
28606,15759874,hasCreditCard,True
28607,15759874,IsActiveMember,False
28608,15759874,hasChurned,True
28609,15759874,TenureOf,3
28610,15759874,hasEstimatedSalaryOf,74838.64
28611,15815490,hasCreditScoreOf,670
28612,15815490,hasGender,Male
28613,15815490,isAge,40
28614,15815490,inCountry,Germany
28615,15815490,hasBalance,164948.98
28616,15815490,hasNumberOfProducts,3
28617,15815490,hasCreditCard,False
28618,15815490,IsActiveMember,False
28619,15815490,hasChurned,True
28620,15815490,TenureOf,2
28621,15815490,hasEstimatedSalaryOf,177028.0
28622,15679410,hasCreditScoreOf,729
28623,15679410,hasGender,Female
28624,15679410,isAge,62
28625,15679410,inCountry,France
28626,15679410,hasBalance,140549.4
28627,15679410,hasNumberOfProducts,1
28628,15679410,hasCreditCard,True
28629,15679410,IsActiveMember,False
28630,15679410,hasChurned,True
28631,15679410,TenureOf,4
28632,15679410,hasEstimatedSalaryOf,30990.16
28633,15688409,hasCreditScoreOf,742
28634,15688409,hasGender,Female
28635,15688409,isAge,28
28636,15688409,inCountry,France
28637,15688409,hasBalance,191864.51
28638,15688409,hasNumberOfProducts,1
28639,15688409,hasCreditCard,True
28640,15688409,IsActiveMember,False
28641,15688409,hasChurned,True
28642,15688409,TenureOf,2
28643,15688409,hasEstimatedSalaryOf,108457.99
28644,15742272,hasCreditScoreOf,669
28645,15742272,hasGender,Female
28646,15742272,isAge,44
28647,15742272,inCountry,France
28648,15742272,hasBalance,96418.09
28649,15742272,hasNumberOfProducts,1
28650,15742272,hasCreditCard,False
28651,15742272,IsActiveMember,False
28652,15742272,hasChurned,True
28653,15742272,TenureOf,8
28654,15742272,hasEstimatedSalaryOf,131609.48
28655,15635660,hasCreditScoreOf,612
28656,15635660,hasGender,Male
28657,15635660,isAge,30
28658,15635660,inCountry,Germany
28659,15635660,hasBalance,142910.15
28660,15635660,hasNumberOfProducts,1
28661,15635660,hasCreditCard,True
28662,15635660,IsActiveMember,False
28663,15635660,hasChurned,True
28664,15635660,TenureOf,9
28665,15635660,hasEstimatedSalaryOf,105890.55
28666,15582325,hasCreditScoreOf,524
28667,15582325,hasGender,Male
28668,15582325,isAge,52
28669,15582325,inCountry,France
28670,15582325,hasBalance,87894.26
28671,15582325,hasNumberOfProducts,1
28672,15582325,hasCreditCard,True
28673,15582325,IsActiveMember,False
28674,15582325,hasChurned,True
28675,15582325,TenureOf,2
28676,15582325,hasEstimatedSalaryOf,173899.42
28677,15760446,hasCreditScoreOf,598
28678,15760446,hasGender,Female
28679,15760446,isAge,64
28680,15760446,inCountry,France
28681,15760446,hasBalance,0.0
28682,15760446,hasNumberOfProducts,1
28683,15760446,hasCreditCard,False
28684,15760446,IsActiveMember,True
28685,15760446,hasChurned,True
28686,15760446,TenureOf,9
28687,15760446,hasEstimatedSalaryOf,13181.37
28688,15641994,hasCreditScoreOf,667
28689,15641994,hasGender,Male
28690,15641994,isAge,43
28691,15641994,inCountry,Germany
28692,15641994,hasBalance,103018.45
28693,15641994,hasNumberOfProducts,1
28694,15641994,hasCreditCard,True
28695,15641994,IsActiveMember,False
28696,15641994,hasChurned,True
28697,15641994,TenureOf,1
28698,15641994,hasEstimatedSalaryOf,32462.39
28699,15636999,hasCreditScoreOf,414
28700,15636999,hasGender,Male
28701,15636999,isAge,38
28702,15636999,inCountry,France
28703,15636999,hasBalance,0.0
28704,15636999,hasNumberOfProducts,1
28705,15636999,hasCreditCard,False
28706,15636999,IsActiveMember,True
28707,15636999,hasChurned,True
28708,15636999,TenureOf,8
28709,15636999,hasEstimatedSalaryOf,77661.12
28710,15639946,hasCreditScoreOf,597
28711,15639946,hasGender,Female
28712,15639946,isAge,39
28713,15639946,inCountry,Germany
28714,15639946,hasBalance,162532.14
28715,15639946,hasNumberOfProducts,3
28716,15639946,hasCreditCard,True
28717,15639946,IsActiveMember,False
28718,15639946,hasChurned,True
28719,15639946,TenureOf,8
28720,15639946,hasEstimatedSalaryOf,36051.46
28721,15729954,hasCreditScoreOf,586
28722,15729954,hasGender,Female
28723,15729954,isAge,28
28724,15729954,inCountry,France
28725,15729954,hasBalance,0.0
28726,15729954,hasNumberOfProducts,3
28727,15729954,hasCreditCard,True
28728,15729954,IsActiveMember,False
28729,15729954,hasChurned,True
28730,15729954,TenureOf,5
28731,15729954,hasEstimatedSalaryOf,170487.4
28732,15627352,hasCreditScoreOf,459
28733,15627352,hasGender,Male
28734,15627352,isAge,46
28735,15627352,inCountry,Germany
28736,15627352,hasBalance,110356.42
28737,15627352,hasNumberOfProducts,1
28738,15627352,hasCreditCard,True
28739,15627352,IsActiveMember,False
28740,15627352,hasChurned,True
28741,15627352,TenureOf,7
28742,15627352,hasEstimatedSalaryOf,4969.13
28743,15809178,hasCreditScoreOf,569
28744,15809178,hasGender,Female
28745,15809178,isAge,42
28746,15809178,inCountry,Germany
28747,15809178,hasBalance,146100.75
28748,15809178,hasNumberOfProducts,1
28749,15809178,hasCreditCard,True
28750,15809178,IsActiveMember,False
28751,15809178,hasChurned,True
28752,15809178,TenureOf,9
28753,15809178,hasEstimatedSalaryOf,32574.01
28754,15806688,hasCreditScoreOf,726
28755,15806688,hasGender,Female
28756,15806688,isAge,56
28757,15806688,inCountry,Spain
28758,15806688,hasBalance,123110.9
28759,15806688,hasNumberOfProducts,3
28760,15806688,hasCreditCard,False
28761,15806688,IsActiveMember,True
28762,15806688,hasChurned,True
28763,15806688,TenureOf,8
28764,15806688,hasEstimatedSalaryOf,130113.78
28765,15576824,hasCreditScoreOf,564
28766,15576824,hasGender,Female
28767,15576824,isAge,44
28768,15576824,inCountry,Germany
28769,15576824,hasBalance,111760.4
28770,15576824,hasNumberOfProducts,3
28771,15576824,hasCreditCard,True
28772,15576824,IsActiveMember,True
28773,15576824,hasChurned,True
28774,15576824,TenureOf,3
28775,15576824,hasEstimatedSalaryOf,104722.47
28776,15592816,hasCreditScoreOf,623
28777,15592816,hasGender,Female
28778,15592816,isAge,48
28779,15592816,inCountry,Germany
28780,15592816,hasBalance,108076.33
28781,15592816,hasNumberOfProducts,1
28782,15592816,hasCreditCard,True
28783,15592816,IsActiveMember,False
28784,15592816,hasChurned,True
28785,15592816,TenureOf,1
28786,15592816,hasEstimatedSalaryOf,118855.26
28787,15662098,hasCreditScoreOf,650
28788,15662098,hasGender,Male
28789,15662098,isAge,41
28790,15662098,inCountry,Spain
28791,15662098,hasBalance,128808.65
28792,15662098,hasNumberOfProducts,3
28793,15662098,hasCreditCard,False
28794,15662098,IsActiveMember,False
28795,15662098,hasChurned,True
28796,15662098,TenureOf,3
28797,15662098,hasEstimatedSalaryOf,113677.53
28798,15658889,hasCreditScoreOf,689
28799,15658889,hasGender,Male
28800,15658889,isAge,22
28801,15658889,inCountry,France
28802,15658889,hasBalance,136444.25
28803,15658889,hasNumberOfProducts,1
28804,15658889,hasCreditCard,True
28805,15658889,IsActiveMember,False
28806,15658889,hasChurned,True
28807,15658889,TenureOf,4
28808,15658889,hasEstimatedSalaryOf,51980.25
28809,15753332,hasCreditScoreOf,401
28810,15753332,hasGender,Male
28811,15753332,isAge,48
28812,15753332,inCountry,Germany
28813,15753332,hasBalance,128140.17
28814,15753332,hasNumberOfProducts,1
28815,15753332,hasCreditCard,True
28816,15753332,IsActiveMember,False
28817,15753332,hasChurned,True
28818,15753332,TenureOf,8
28819,15753332,hasEstimatedSalaryOf,175753.55
28820,15767474,hasCreditScoreOf,481
28821,15767474,hasGender,Female
28822,15767474,isAge,57
28823,15767474,inCountry,France
28824,15767474,hasBalance,0.0
28825,15767474,hasNumberOfProducts,3
28826,15767474,hasCreditCard,True
28827,15767474,IsActiveMember,True
28828,15767474,hasChurned,True
28829,15767474,TenureOf,9
28830,15767474,hasEstimatedSalaryOf,169719.35
28831,15626787,hasCreditScoreOf,698
28832,15626787,hasGender,Female
28833,15626787,isAge,31
28834,15626787,inCountry,Spain
28835,15626787,hasBalance,185078.26
28836,15626787,hasNumberOfProducts,1
28837,15626787,hasCreditCard,False
28838,15626787,IsActiveMember,False
28839,15626787,hasChurned,True
28840,15626787,TenureOf,8
28841,15626787,hasEstimatedSalaryOf,115337.74
28842,15566708,hasCreditScoreOf,444
28843,15566708,hasGender,Female
28844,15566708,isAge,45
28845,15566708,inCountry,France
