,CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value
1846,1689-YQBYY,Los Gatos,95030,37.222842,-121.988727,Female,False,False,True,12,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.6,893,False
1847,1775-KWJKQ,Santa Barbara,93105,34.037342,-119.80079,Male,False,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),89.85,6562.9,False
1848,0019-GFNTW,Los Olivos,93441,34.70434,-120.02609,Female,False,False,False,56,False,No phone service,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),45.05,2560.1,False
1849,8746-BFOAJ,Garden Grove,92845,33.782955,-118.026456,Male,True,False,False,21,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),20.5,429.55,False
1850,8048-DSDFQ,Midway City,92655,33.744439,-117.98588,Male,False,False,False,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.2,20.2,False
1851,5222-JCXZT,Sacramento,95864,38.585826,-121.376263,Male,False,False,False,4,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.0,78.9,False
1852,0584-BJQGZ,Taylorsville,95983,40.053684,-120.743116,Female,False,False,False,25,True,True,DSL,True,True,True,True,True,False,Month-to-month,True,Bank transfer (automatic),78.35,1837.9,False
1853,6075-SLNIL,Desert Center,92239,33.889605,-115.257009,Male,False,False,False,38,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Credit card (automatic),95.1,3691.2,False
1854,7340-KEFQE,Santa Ana,92703,33.748635,-117.906125,Female,False,True,True,51,False,No phone service,DSL,True,False,False,True,False,False,Two year,False,Bank transfer (automatic),34.2,1782,False
1855,2908-ZTPNF,Pleasanton,94566,37.633361,-121.862395,Female,False,False,False,36,False,No phone service,DSL,False,True,False,True,False,False,Month-to-month,True,Bank transfer (automatic),34.85,1267.2,False
1856,6778-YSNIH,Riverside,92501,33.994676,-117.372498,Female,False,False,False,2,True,False,DSL,False,True,False,False,True,False,Month-to-month,True,Electronic check,59.0,114.15,False
1857,7718-UPSKJ,San Diego,92116,32.765299,-117.122565,Female,False,True,False,69,True,False,Fiber optic,True,True,False,True,True,True,One year,True,Credit card (automatic),106.4,7251.9,False
1858,7779-ORAEL,Mi Wuk Village,95346,38.121601,-120.133915,Male,True,True,False,45,True,True,DSL,True,False,True,True,False,True,Two year,False,Credit card (automatic),75.15,3480.35,False
1859,3703-TTEPD,Irvine,92614,33.680302,-117.833296,Male,False,False,False,21,True,False,DSL,True,False,True,False,True,False,Month-to-month,False,Bank transfer (automatic),65.35,1424.4,False
1860,0840-DFEZH,Los Angeles,90036,34.070291,-118.349191,Female,False,False,False,7,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.35,564.65,False
1861,2282-YGNOR,Monterey Park,91754,34.050322,-118.147037,Female,False,False,False,29,True,False,DSL,True,False,True,True,False,False,One year,False,Credit card (automatic),58.0,1734.5,False
1862,5614-DNZCE,Wilseyville,95257,38.392686,-120.415951,Female,False,False,False,58,True,False,DSL,True,True,True,True,False,False,Two year,True,Credit card (automatic),64.9,3795.45,False
1863,6674-KVJHG,Lake Arrowhead,92352,34.2565,-117.19335,Female,False,False,False,11,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,25.2,245.15,False
1864,1850-AKQEP,Santa Cruz,95064,37.007882,-122.065975,Male,False,False,True,8,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.35,178.7,False
1865,8717-VCTXJ,Santa Cruz,95065,37.031404,-121.981865,Male,False,False,False,42,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,19.55,839.4,False
1866,4931-TRZWN,Hornbrook,96044,41.962127,-122.527696,Female,False,False,False,13,True,False,DSL,True,False,False,False,True,True,Month-to-month,True,Electronic check,71.95,923.85,False
1867,5501-TVMGM,Canby,96015,41.486953,-120.913975,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,55.25,55.25,False
1868,1703-MGIAB,Van Nuys,91406,34.195685,-118.490752,Female,False,False,False,17,True,True,DSL,False,False,True,True,True,False,Month-to-month,True,Mailed check,69.0,1108,False
1869,3668-QPYBK,Los Angeles,90003,33.964131,-118.272783,Male,False,False,False,2,True,False,DSL,True,True,False,False,False,False,Month-to-month,True,Mailed check,53.85,108.15,True
1870,9237-HQITU,Los Angeles,90005,34.059281,-118.30742,Female,False,False,True,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.7,151.65,True
1871,9305-CDSKC,Los Angeles,90006,34.048013,-118.293953,Female,False,False,True,8,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,99.65,820.5,True
1872,7892-POOKP,Los Angeles,90010,34.062125,-118.315709,Female,False,True,True,28,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,104.8,3046.05,True
1873,0280-XJGEX,Los Angeles,90015,34.039224,-118.266293,Male,False,False,True,49,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),103.7,5036.3,True
1874,4190-MFLUW,Los Angeles,90020,34.066367,-118.309868,Female,False,True,False,10,True,False,DSL,False,False,True,True,False,False,Month-to-month,False,Credit card (automatic),55.2,528.35,True
1875,8779-QRDMV,Los Angeles,90022,34.02381,-118.156582,Male,True,False,False,1,False,No phone service,DSL,False,False,True,False,False,True,Month-to-month,True,Electronic check,39.65,39.65,True
1876,1066-JKSGK,Los Angeles,90024,34.066303,-118.435479,Male,False,False,False,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.15,20.15,True
1877,6467-CHFZW,Los Angeles,90028,34.099869,-118.326843,Male,False,True,True,47,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.35,4749.15,True
1878,8665-UTDHZ,Los Angeles,90029,34.089953,-118.294824,Male,False,True,False,1,False,No phone service,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,30.2,30.2,True
1879,8773-HHUOZ,Los Angeles,90032,34.078821,-118.177576,Female,False,False,False,17,True,False,DSL,False,False,False,False,True,True,Month-to-month,True,Mailed check,64.7,1093.1,True
1880,6047-YHPVI,Los Angeles,90039,34.110845,-118.259595,Male,False,False,True,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.7,316.9,True
1881,5380-WJKOV,Los Angeles,90041,34.137412,-118.207607,Male,False,False,True,34,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.35,3549.25,True
1882,8168-UQWWF,Los Angeles,90042,34.11572,-118.192754,Female,False,False,True,11,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),97.85,1105.4,True
1883,7760-OYPDY,Los Angeles,90056,33.987945,-118.370442,Female,False,False,True,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.65,144.15,True
1884,9420-LOJKX,Los Angeles,90061,33.92128,-118.274186,Female,False,False,True,15,True,False,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Credit card (automatic),99.1,1426.4,True
1885,7495-OOKFY,Los Angeles,90063,34.044271,-118.185237,Female,True,True,True,8,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),80.65,633.3,True
1886,1658-BYGOY,Los Angeles,90065,34.108833,-118.229715,Male,True,False,True,18,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.45,1752.55,True
1887,5698-BQJOH,Beverly Hills,90211,34.063947,-118.383001,Female,False,False,True,9,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,94.4,857.25,True
1888,5919-TMRGD,Huntington Park,90255,33.97803,-118.217141,Female,False,False,True,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.35,79.35,True
1889,9191-MYQKX,Lynwood,90262,33.923573,-118.200669,Female,False,True,True,7,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),75.15,496.9,True
1890,8637-XJIVR,Marina Del Rey,90292,33.977468,-118.445475,Female,False,False,True,12,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,78.95,927.35,True
1891,0278-YXOOG,Inglewood,90301,33.956445,-118.358634,Male,False,False,False,5,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,21.05,113.85,True
1892,4598-XLKNJ,Inglewood,90303,33.936291,-118.332639,Female,True,True,True,25,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,98.5,2514.5,True
1893,3192-NQECA,Santa Monica,90403,34.031529,-118.491156,Male,False,True,False,68,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),110.0,7611.85,True
1894,0486-HECZI,Torrance,90504,33.867257,-118.330794,Male,False,True,True,55,True,True,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Electronic check,96.75,5238.9,True
1895,4846-WHAFZ,Whittier,90602,33.972119,-118.020188,Female,True,True,True,37,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.5,2868.15,True
1896,5299-RULOA,Whittier,90606,33.976678,-118.065875,Female,False,True,True,10,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,100.25,1064.65,True
1897,0404-SWRVG,La Habra,90631,33.940619,-117.9513,Male,False,False,True,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.4,229.55,True
1898,4412-YLTKF,Pico Rivera,90660,33.989524,-118.089299,Female,True,False,True,27,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,78.05,2135.5,True
1899,6207-WIOLX,Avalon,90704,33.391181,-118.421305,Female,False,True,False,25,False,No phone service,DSL,True,True,True,False,True,True,Month-to-month,True,Credit card (automatic),58.6,1502.65,True
1900,3091-FYHKI,Harbor City,90710,33.798266,-118.300237,Male,False,False,False,1,False,No phone service,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,35.45,35.45,True
1901,2372-HWUHI,Lakewood,90712,33.840524,-118.148403,Male,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,44.35,81.25,True
1902,0390-DCFDQ,Los Alamitos,90720,33.79499,-118.065591,Female,True,True,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.45,70.45,True
1903,4080-OGPJL,San Pedro,90731,33.736387,-118.284363,Female,False,False,False,8,True,True,DSL,True,False,False,True,False,True,Month-to-month,False,Electronic check,71.15,563.65,True
1904,2135-RXIHG,Carson,90745,33.822295,-118.26411,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,45.65,45.65,True
1905,3874-EQOEP,Long Beach,90804,33.783047,-118.1486,Male,False,False,True,7,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Mailed check,95.0,655.5,True
1906,0867-MKZVY,Altadena,91001,34.196837,-118.142236,Female,False,True,True,20,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,82.4,1592.35,True
1907,3376-BMGFE,Monrovia,91016,34.1528,-118.000482,Female,False,False,True,4,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),70.9,273,True
1908,3445-HXXGF,Sierra Madre,91024,34.168686,-118.057505,Male,True,True,False,58,False,No phone service,DSL,False,True,True,False,False,True,Month-to-month,True,Electronic check,45.3,2651.2,True
1909,1875-QIVME,Tujunga,91042,34.296574,-118.244839,Female,False,True,True,2,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,104.4,242.8,True
1910,0691-JVSYA,Pasadena,91103,34.167465,-118.165327,Female,False,True,False,53,True,False,Fiber optic,False,False,True,False,True,True,One year,True,Bank transfer (automatic),94.85,5000.2,True
1911,2656-FMOKZ,Pasadena,91106,34.139402,-118.128658,Female,True,False,True,15,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,74.45,1145.7,True
1912,2070-FNEXE,Pasadena,91107,34.159007,-118.087353,Female,True,False,True,7,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),76.45,503.6,True
1913,6317-YPKDH,Glendale,91202,34.167926,-118.267539,Female,False,False,False,1,False,No phone service,DSL,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),29.95,29.95,True
1914,9367-WXLCH,Glendale,91204,34.136306,-118.26036,Male,False,False,True,8,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),84.5,662.65,True
